condition,generation,cumulative_evals,mean_best_so_far,std_best_so_far,mean_pop_mean_fitness,mean_pop_best_fitness,mean_pop_worst_fitness
random_search,25,2600,17.230208244522913,0.2837005220318635,20.76945616774693,18.240865041540832,23.197675602778915
random_search,26,2700,17.230208244522913,0.2837005220318635,20.830885478722585,18.284738169942422,23.282310628114544
random_search,27,2800,17.215340686344174,0.273772315376808,20.838917779617212,18.38363891061243,23.36458462947618
random_search,28,2900,17.208074962253047,0.26511137640696186,20.780607940768494,18.15147329615076,23.30307772616898
random_search,29,3000,17.208074962253047,0.26511137640696186,20.78824473162768,18.300846858666436,23.362608718739228
random_search,30,3100,17.208074962253047,0.26511137640696186,20.80366990747809,18.245222120141523,23.22904681173816
random_search,31,3200,17.208074962253047,0.26511137640696186,20.777461822032457,18.2779218467583,23.225751169175158
random_search,32,3300,17.208074962253047,0.26511137640696186,20.790235718052248,18.34935312089232,23.233761183800283
random_search,33,3400,17.18970799685851,0.2595279327402574,20.795500996775324,18.158141077152276,23.202369279160465
random_search,34,3500,17.174234581477318,0.24857262999700117,20.78607173290907,18.156062870251393,23.248069747012188
random_search,35,3600,17.174234581477318,0.24857262999700117,20.813995321248544,18.24188134858405,23.25998057744892
random_search,36,3700,17.17162601578935,0.24526183277512426,20.80627688751048,18.12231781401971,23.389657668802116
random_search,37,3800,17.163668156711392,0.24043824323044527,20.85934540799394,18.273866991277625,23.3955731925896
random_search,38,3900,17.163668156711392,0.24043824323044527,20.798167133025288,18.193001266186588,23.278391162317227
random_search,39,4000,17.163668156711392,0.24043824323044527,20.821212237799642,18.256334404640352,23.3606981348795
random_search,40,4100,17.160686455705193,0.23822635568668948,20.788005870240912,18.05023011393262,23.32035762295174
random_search,41,4200,17.160686455705193,0.23822635568668948,20.80282161724107,18.1704653404539,23.256784156945674
random_search,42,4300,17.146962030665467,0.24014769599057204,20.786149013461152,18.02272604936403,23.2808880294185
random_search,43,4400,17.146962030665467,0.24014769599057204,20.81506291068646,18.408448173230326,23.322077352901992
