condition,generation,cumulative_evals,mean_best_so_far,std_best_so_far,mean_pop_mean_fitness,mean_pop_best_fitness,mean_pop_worst_fitness
dynamic_constant,0,100,18.245128030234888,0.3673610205265498,20.791401776311886,18.245128030234888,23.321888261971548
dynamic_constant,1,200,15.800262036315706,0.4404290119851837,20.35135202916181,15.800262036315706,31.47409420543486
dynamic_constant,2,300,15.393003026442278,0.3138515410620199,18.807254957801412,15.406322040647158,28.721541265717303
dynamic_constant,3,400,15.104939373324399,0.31237421436829355,17.462889091401205,15.190500108746471,25.114807136381028
dynamic_constant,4,500,14.825109069893823,0.31954396876556906,16.73599969251133,14.86911359137373,20.95229900913694
dynamic_constant,5,600,14.700448453597037,0.3054270962903768,16.41223973692352,14.778068201874607,20.160245820935135
dynamic_constant,6,700,14.518291466747248,0.2579573364522965,16.16055025856378,14.556893841207117,19.658082512786724
dynamic_constant,7,800,14.289312252094735,0.35001254326962516,15.93769763920572,14.313036233845896,18.867271666267964
dynamic_constant,8,900,14.132778986730107,0.333910053212241,15.8021628890844,14.190745612727648,18.93215076194452
dynamic_constant,9,1000,14.013049024461461,0.3115504007420735,15.734312067500161,14.062379220971417,19.483206894836098
dynamic_constant,10,1100,13.920278827584951,0.3530580365941969,15.579213604103117,14.03476100142442,18.77448344351207
dynamic_constant,11,1200,13.90135104837167,0.344563786393102,15.467367317541402,14.032182703480284,18.730059427716007
dynamic_constant,12,1300,13.874314367628605,0.35782020085747007,15.43076320234006,13.971698493029677,18.352118613594772
dynamic_constant,13,1400,13.759092479141907,0.38820690532172974,15.416536390529085,13.830613342608396,18.71957186715053
dynamic_constant,14,1500,13.599213002417585,0.3983135191276663,15.392075205274836,13.69972836024191,19.06075269136424
dynamic_constant,15,1600,13.534329356129112,0.40142068649496954,15.389547060397476,13.714164051909922,19.052699566115457
dynamic_constant,16,1700,13.46226935465854,0.38352839036018127,15.314299467706473,13.632635512888976,18.923447605417305
dynamic_constant,17,1800,13.42589832329072,0.3711145597335782,15.253349064277398,13.596330846756615,18.493873329698744
dynamic_constant,18,1900,13.371638620951009,0.3482741447412877,15.178176238941262,13.582126271161005,18.843515638898815
dynamic_constant,19,2000,13.3248112072028,0.3509081127817094,15.13718988106391,13.533114830449586,18.636802580322616
dynamic_constant,20,2100,13.291618826334812,0.3112064942026124,15.130974005800061,13.493963541809489,19.271031570653133
dynamic_constant,21,2200,13.259324993543654,0.3028460751104233,15.10976839655899,13.47117797129626,18.74882679749124
dynamic_constant,22,2300,13.219158273124659,0.29264618934196746,15.08726246576498,13.425797963358287,18.631124019582963
dynamic_constant,23,2400,13.194045128188431,0.27175008106877097,15.038884773094878,13.394902141611325,18.99386602023113
dynamic_constant,24,2500,13.150249624822811,0.28823913867714246,14.996809611199755,13.324076900634822,18.766374191419064
dynamic_constant,25,2600,13.118221011692807,0.2933243148875912,14.93949554160466,13.303001983835255,19.09138770115187
dynamic_constant,26,2700,13.107325188930073,0.30055867620137316,14.915889453338849,13.340908987507513,18.522874512610006
dynamic_constant,27,2800,13.099099199457521,0.30178288908773954,14.940136138859481,13.336717301935883,18.71231599555353
dynamic_constant,28,2900,13.094138853468408,0.2893326074966113,14.909862705911257,13.380679186084658,18.718461757472852
dynamic_constant,29,3000,13.08304178716725,0.2945898328620324,14.873896367185683,13.330190186269217,18.5111882417249
dynamic_constant,30,3100,13.047385791493568,0.275394804169883,14.881627082784487,13.24326416307691,18.341885645145602
dynamic_constant,31,3200,13.026787037179385,0.28856223323331504,14.880393454725663,13.218709800958553,18.558146355051754
dynamic_constant,32,3300,12.987799300633487,0.2700475075125191,14.860908464529263,13.213633950031769,18.61752250687114
dynamic_constant,33,3400,12.97250613509245,0.27752332019228687,14.904957171288682,13.238686276573933,18.39541971898714
dynamic_constant,34,3500,12.964315226607521,0.2771246377838838,14.827034572879478,13.247514935253989,18.58404490028604
dynamic_constant,35,3600,12.961276053316999,0.2709584246830297,14.882613306979417,13.229880925111564,18.905275775678877
dynamic_constant,36,3700,12.918360623893207,0.27264956521382055,14.865508453648172,13.121259995563445,18.818036409537076
dynamic_constant,37,3800,12.914944266942296,0.27279417795006794,14.813133430974943,13.145537286733756,18.55682017760757
dynamic_constant,38,3900,12.895126222047931,0.2720357290409234,14.848069404633392,13.105810029673426,19.079045786463244
dynamic_constant,39,4000,12.878239513873392,0.2752697462408017,14.764955053821549,13.096555324001713,18.184517288166482
dynamic_constant,40,4100,12.871215911772609,0.2759923098261209,14.782324117800474,13.161897898691768,18.272420565585726
dynamic_constant,41,4200,12.867526498030363,0.27426272354628584,14.790607521617389,13.191605127168293,18.567258257437768
dynamic_constant,42,4300,12.867526498030363,0.27426272354628584,14.8007874891663,13.239992808805408,18.195319493072834
dynamic_constant,43,4400,12.8612699479046,0.27730553511107686,14.759826398813843,13.210854251750726,18.11082310274516
dynamic_constant,44,4500,12.84871647710248,0.29227330848363775,14.76310604150046,13.214578315175322,18.32634413101378
dynamic_constant,45,4600,12.84871647710248,0.29227330848363775,14.829978119958588,13.211843272414821,18.572343561351968
dynamic_constant,46,4700,12.834324005909247,0.2747975951946947,14.787586915278146,13.168827807075061,18.561665085376656
dynamic_constant,47,4800,12.834324005909247,0.2747975951946947,14.816831744150544,13.176368793253616,18.995112085624974
dynamic_constant,48,4900,12.81613996024989,0.29225715724838797,14.819320835553418,13.122873509828159,18.61406601996681
