condition,seed,generation,cumulative_evals,pop_best_fitness,pop_mean_fitness,pop_worst_fitness,pop_std_fitness,best_so_far
dynamic_exponential,6,41,4200,12.7295630140987,14.328857327987693,16.919803902718556,0.7930393139860947,12.7295630140987
dynamic_exponential,6,42,4300,12.914213562373096,14.316201469448336,17.978232998312528,1.0238066742201692,12.7295630140987
dynamic_exponential,6,43,4400,12.919090595827292,14.064716595810033,18.409975124224175,0.9392254597070664,12.7295630140987
dynamic_exponential,6,44,4500,12.956465996625052,14.055618443713318,17.021347195933174,0.7185105091023133,12.7295630140987
dynamic_exponential,6,45,4600,12.878404875209021,14.24384281630944,17.183095189484533,0.9667318920514407,12.7295630140987
dynamic_exponential,6,46,4700,12.878404875209021,14.196599661268788,17.693737745050925,0.8835574702357459,12.7295630140987
dynamic_exponential,6,47,4800,12.834846922834952,14.368696110871618,18.60554700852678,0.9638504321638847,12.7295630140987
dynamic_exponential,6,48,4900,12.768438714135812,14.237683953934969,18.948331477354788,0.9129237343778348,12.7295630140987
dynamic_exponential,6,49,5000,12.68309518948453,14.009821338802448,18.563818169698585,0.9755843008976848,12.68309518948453
dynamic_exponential,6,50,5100,12.662049935181331,14.081337757940753,17.599999999999998,0.8774278255141688,12.662049935181331
dynamic_exponential,7,0,100,18.756465996625053,20.96134144781508,22.934192325759245,0.9332617475654754,18.756465996625053
dynamic_exponential,7,1,200,16.160601043544624,19.903535111639005,29.33390796058137,2.0414469571153435,16.160601043544624
dynamic_exponential,7,2,300,15.183281572999748,18.5193287737136,28.71909059582729,2.193502390250907,15.183281572999748
dynamic_exponential,7,3,400,15.224913792078372,17.153584028660234,21.119392214170773,1.0588578879884463,15.183281572999748
dynamic_exponential,7,4,500,15.12565782966318,16.627926070239017,19.02828568570857,0.7244461556337913,15.12565782966318
dynamic_exponential,7,5,600,15.121347195933177,16.472302227397314,18.205810028322198,0.6726980821171231,15.121347195933177
dynamic_exponential,7,6,700,14.761249694973138,16.183770447005344,18.646426544510454,0.7212581345780302,14.761249694973138
dynamic_exponential,7,7,800,14.75277655408689,16.083366050197963,19.815587038162708,0.7621951856354924,14.75277655408689
dynamic_exponential,7,8,900,14.243024810940588,16.030409210250745,18.082207001484488,0.7725858035710661,14.243024810940588
dynamic_exponential,7,9,1000,14.272077843177478,16.009621255720738,17.828109984434104,0.8842592488318667,14.243024810940588
dynamic_exponential,7,10,1100,14.182085548648711,15.906839378552686,19.07402157263998,0.9035423367548093,14.182085548648711
dynamic_exponential,7,11,1200,13.73622914957372,15.777945834769406,18.392415526630867,0.8236291024751504,13.73622914957372
dynamic_exponential,7,12,1300,14.1431676725155,15.834035950657432,18.691366458960193,0.788601368345203,13.73622914957372
dynamic_exponential,7,13,1400,14.489979919597747,15.758536533694189,17.51604843283959,0.6860269709622625,13.73622914957372
dynamic_exponential,7,14,1500,14.453068523537421,15.573979369723522,17.377193921634788,0.6470440179820228,13.73622914957372
dynamic_exponential,7,15,1600,14.136664289109586,15.57920230275686,18.437663853655728,0.7420857782885194,13.73622914957372
dynamic_exponential,7,16,1700,13.88806130178211,15.3889876954051,18.831666249791535,0.7558889022159252,13.73622914957372
dynamic_exponential,7,17,1800,13.88806130178211,15.44761222850694,18.68208554864871,0.91962431992567,13.73622914957372
dynamic_exponential,7,18,1900,13.785229954635271,15.242271565300628,18.281534080237808,0.7802830588755829,13.73622914957372
dynamic_exponential,7,19,2000,13.588409872672514,15.289637079562315,19.94948974278318,1.00850434723384,13.588409872672514
dynamic_exponential,7,20,2100,13.012403840463595,14.892294182244834,17.16988664825584,0.7329406718221148,13.012403840463595
dynamic_exponential,7,21,2200,12.98309518948453,14.876156933001184,17.57364413533277,0.778148555519445,12.98309518948453
dynamic_exponential,7,22,2300,12.98309518948453,14.836610322081768,17.815587038162704,0.8906814799593891,12.98309518948453
dynamic_exponential,7,23,2400,13.200000000000001,14.83101060787747,18.972458299147444,0.9117108677978488,12.98309518948453
dynamic_exponential,7,24,2500,13.200000000000001,14.77801247154772,19.339387691339812,0.9489967188523288,12.98309518948453
dynamic_exponential,7,25,2600,13.132455532033676,14.70627837786224,17.76397674405503,0.811446716295486,12.98309518948453
dynamic_exponential,7,26,2700,13.179795897113271,14.693541556873836,17.608607914449795,0.8902343260926051,12.98309518948453
dynamic_exponential,7,27,2800,13.200000000000001,14.726546421376497,18.820215047547656,0.9642373018768692,12.98309518948453
dynamic_exponential,7,28,2900,13.200000000000001,14.766006186040183,19.660107523773828,1.1597298883442724,12.98309518948453
dynamic_exponential,7,29,3000,13.06332495807108,14.853054430271278,21.183095189484533,1.4071315274543899,12.98309518948453
dynamic_exponential,7,30,3100,13.06332495807108,14.852483936943564,19.013552872566002,1.242442876495703,12.98309518948453
dynamic_exponential,7,31,3200,13.06332495807108,14.951065559683503,20.588409872672514,1.3807091104884321,12.98309518948453
dynamic_exponential,7,32,3300,13.06332495807108,14.855062860407527,21.66770782520313,1.149592969269758,12.98309518948453
dynamic_exponential,7,33,3400,13.119803902718557,15.080183948153417,19.640175425099137,1.4379490233641268,12.98309518948453
dynamic_exponential,7,34,3500,13.419090595827292,14.91024176131601,18.173320053068153,1.133210467975939,12.98309518948453
dynamic_exponential,7,35,3600,12.978232998312528,14.740944987618127,19.2,1.1286394570671727,12.978232998312528
dynamic_exponential,7,36,3700,12.978232998312528,14.726785726391126,19.48148877222268,1.1739160803104445,12.978232998312528
dynamic_exponential,7,37,3800,13.132455532033676,14.682077812579857,18.889897948556634,1.1441469981557457,12.978232998312528
dynamic_exponential,7,38,3900,13.132455532033676,14.53003701380751,17.73205080756888,0.9317662884656032,12.978232998312528
dynamic_exponential,7,39,4000,13.132455532033676,14.478048782289198,17.880624847486573,0.8814752563494507,12.978232998312528
dynamic_exponential,7,40,4100,13.207106781186548,14.385569336177932,18.923538406167136,0.8624784989068554,12.978232998312528
dynamic_exponential,7,41,4200,13.140967364599087,14.584641801709411,18.093468988235944,1.0176829769625306,12.978232998312528
