condition,seed,generation,cumulative_evals,pop_mean_fitness,pop_std_fitness,best_so_far
mutation_only,4,4,500,16.62891102627157,0.6443571398771635,15.08494332412792
mutation_only,4,5,600,16.277899603488144,0.5117341678544598,14.981488772222677
mutation_only,4,6,700,16.143593925339793,0.540103276539558,14.910844001658269
mutation_only,4,7,800,16.06570106859445,0.680166931768353,14.72490309931942
mutation_only,4,8,900,15.816821536679942,0.5159959208459187,14.722649545167231
mutation_only,4,9,1000,15.759272937065184,0.4707796373112649,14.722649545167231
mutation_only,4,10,1100,15.677112188961708,0.4751341921453088,14.55277655408689
mutation_only,4,11,1200,15.710838078336181,0.5475392003749924,14.55277655408689
mutation_only,4,12,1300,15.659074943726635,0.5865753389675411,14.20332963783729
mutation_only,4,13,1400,15.56991962496558,0.5656738863754663,14.20332963783729
mutation_only,4,14,1500,15.418565468848156,0.5442973454270876,14.160107523773828
mutation_only,4,15,1600,15.353066579361862,0.5250389374066444,14.160107523773828
mutation_only,4,16,1700,15.255776565821396,0.5267025185974571,14.160107523773828
mutation_only,4,17,1800,15.271898418886721,0.6200462003567019,13.61245154965971
mutation_only,4,18,1900,15.21687473635115,0.5856401024066479,13.61245154965971
mutation_only,4,19,2000,15.169545292682766,0.6417901637043248,13.56287388383278
