condition,generation,cumulative_evals,mean_best_so_far,std_best_so_far,mean_pop_mean_fitness,mean_pop_best_fitness,mean_pop_worst_fitness
dynamic_exponential,33,3400,13.141571037457911,0.2567800919308217,15.22893949531993,13.451135653476737,18.612128563616775
dynamic_exponential,34,3500,13.113736742397132,0.23883303363548933,15.183559749653796,13.372789553434876,18.841582104464948
dynamic_exponential,35,3600,13.105533961706215,0.22981465946118823,15.165011198200455,13.408970962430132,18.794124485777925
dynamic_exponential,36,3700,13.103674931658906,0.22744835075159053,15.150342609017354,13.413463652561976,18.78486877852584
dynamic_exponential,37,3800,13.053079183141293,0.20853942710307397,15.101709170007357,13.33498633909924,18.70675957489906
dynamic_exponential,38,3900,13.027429250118129,0.20918657972760354,15.07143385129687,13.292676642232783,19.070894922368872
dynamic_exponential,39,4000,12.976111256709231,0.26345165913398033,15.03160343741295,13.218459213335029,18.503926290934785
dynamic_exponential,40,4100,12.960358821519781,0.2727167774301942,14.994697312986133,13.211438873698125,18.683851001561493
dynamic_exponential,41,4200,12.949985056594837,0.2872123098845707,14.994149078419671,13.261345210737678,18.700685051724623
dynamic_exponential,42,4300,12.944985056594836,0.2875472683439259,15.010486613533027,13.261855457753702,18.8878967620847
dynamic_exponential,43,4400,12.926727500149036,0.28307368118568366,14.96411007519345,13.23196045861178,18.834847115346026
dynamic_exponential,44,4500,12.926727500149036,0.28307368118568366,14.94980326279796,13.25238393076923,18.982717040403546
dynamic_exponential,45,4600,12.922672145862615,0.2804917582811354,14.984145658150826,13.267886100813513,19.1171507258336
dynamic_exponential,46,4700,12.922672145862615,0.2804917582811354,14.959038477608098,13.350118566385214,19.217764989055123
dynamic_exponential,47,4800,12.914123178763607,0.2755741997116577,14.983888829003755,13.260034264709043,19.35135195278788
dynamic_exponential,48,4900,12.897174222844342,0.24146184718601796,14.93494655087245,13.258881551167278,18.321737836669662
dynamic_exponential,49,5000,12.88862159433729,0.23893874030447562,14.958176058011798,13.243494534726093,19.278211236465683
dynamic_exponential,50,5100,12.871153315637056,0.23405428828718824,14.970885522742993,13.22236924960092,19.357511978664018
